"","date","hour.ending","hour","AECO","AEPAPT","AEPIMP","AEPKPT","AEPOPT","AP","BC","CE","DAY","DEOK","DOM","DPLCO","DUQ","EASTON","EKPC","JC","ME","OE","OVEC","PAPWR","PE","PEPCO","PLCO","PN","PS","RECO","SMECO","UGI","VMEU"
"55",2019-01-03,7,55,995.416,4659.328,3339.022,714.942,6623.533,6047.846,3640.485,10728.059,2118,3114.777,11509.539,2100.217,1505.55,30.901,1596.786,2401.437,1949.497,7207.993,46,644.224,4512.131,2890.723,4943.905,2180.437,4699.576,146.91,436.284,127.588,74.694
"56",2019-01-03,8,56,1050.904,4919.903,3456.743,748.94,6963.259,6321.246,3800.134,11633.078,2256,3278.305,11973.431,2178.519,1599.716,32.984,1643.765,2583.177,2010.65,7653.813,52,666.113,4819.244,3086.012,5207.596,2285.583,5027.258,161.619,443.538,135.281,78.739
"57",2019-01-03,9,57,1012.283,4900.312,3429.743,753.714,7009.677,6317.126,3757.112,12023.445,2282,3321.14,11853.222,2149.089,1626.058,33.487,1589.878,2609.542,2018.012,7762.181,51,687.444,4832.558,3103.978,5202.108,2347.72,5078.695,166.448,434.11,135.413,78.347
"58",2019-01-03,10,58,999.662,4904.577,3431.823,752.346,6992.116,6247.071,3708.78,12041.773,2275,3296.051,11764.915,2124.633,1647.881,33.477,1592.584,2545.879,2009.174,7747.786,52,688.615,4843.664,3077.414,5195.231,2330.568,5082.138,167.82,420.334,135.604,76.11
"59",2019-01-03,11,59,965.586,4877.598,3435.882,756.356,7073.264,6354.367,3671.522,11992.45,2313,3312.175,11634.389,2110.092,1657.588,32.98,1560.623,2524.637,2020.597,7844.805,52,677.724,4820.191,3044.373,5214.695,2379.304,5082.699,168.31,406.477,137.266,73.383
"60",2019-01-03,12,60,934.085,4790.204,3399.74,752.252,6985.425,6303.913,3629.978,11962.196,2261,3248.145,11468.829,2070.783,1647.422,31.896,1552.034,2540.651,2015.11,7858.696,51,685.198,4832.487,3006.656,5221.313,2367.78,5073.859,168.199,393.523,137.717,69.488
"61",2019-01-03,13,61,882.297,4755.08,3376.598,751.551,6897.995,6277.935,3549.001,11832.474,2237,3181.49,11314.055,2032.181,1632.86,32.478,1520.294,2533.235,2010.201,7867.611,50,687.092,4785.673,3018.307,5173.542,2361.689,4989.295,164.377,394.191,136.697,64.838
"62",2019-01-03,14,62,912.089,4720.436,3343.306,737.402,6725.169,6184.62,3534.233,11698.312,2185,3154.455,11239.054,2037.602,1630.766,31.9,1461.301,2529.574,2005.193,7756.263,44,674.241,4792.415,2987.766,5150.078,2347.171,5013.646,164.093,394.089,137.612,69.519
"63",2019-01-03,15,63,917.912,4624.804,3264.573,730.583,6591.968,6085.687,3537.537,11639.675,2126,3133.197,11153.515,2038.764,1603.974,31.896,1439.08,2561.344,1968.865,7580.716,48,659.618,4770.093,2965.584,5078.444,2272.097,5046.094,164.935,394.686,136.668,68.812
"64",2019-01-03,16,64,971.32,4666.152,3233.215,723.419,6533.604,6129.594,3571.499,11501.91,2088,3094.777,11231.103,2065.703,1605.325,31.89,1531.582,2615.989,1955.938,7469.998,43,652.452,4761.892,2989.247,5052.286,2230.041,5130.035,166.905,405.559,136.984,73.694
"65",2019-01-03,17,65,1062.933,4714.347,3206.475,730.82,6636.639,6233.607,3769.059,11458.119,2126,3145.425,11604.905,2193.036,1618.966,33.016,1518.52,2811.891,2025.564,7522.921,45,663.237,5003.3,3063.285,5237.967,2269.067,5387.561,178.303,437.622,144.784,80.965
"66",2019-01-03,18,66,1211.41,4956.241,3331.458,748.779,7091.831,6639.522,4102.617,11993.514,2233,3370.459,12536.555,2402.181,1714.568,36.021,1712.074,3073.437,2145.145,7935.459,49,691.239,5314.111,3253.975,5520.578,2409.333,5680.768,191.485,491.899,154.335,87.406
"67",2019-01-03,19,67,1213.296,5094.761,3438.957,780.69,7297.233,6813.296,4177.386,12582.949,2313,3458.505,12677.334,2456.158,1728.502,36,1801.456,3081.013,2183.685,8083.225,54,711.364,5379.51,3250.338,5531.893,2408.893,5678.632,190.877,509.913,156.013,87.159
"68",2019-01-03,20,68,1205.338,5136.663,3422.637,781.316,7281.932,6811.356,4167.985,12445.972,2303,3455.373,12637.885,2468.651,1702.077,36.613,1838.128,3058.009,2170.725,8041.125,50,715.38,5313.126,3187.474,5512.416,2410.088,5607.583,186.669,520.331,153.507,84.424
"69",2019-01-03,21,69,1176.674,5083.94,3412.525,789.408,7203.564,6806.491,4122.052,12263.946,2266,3426.937,12488.265,2443.589,1678.137,36.02,1866.152,2982.224,2131.466,7927.237,57,682.138,5225.97,3089.467,5414.331,2346.293,5500.744,180.817,522.18,150.762,84.143
"70",2019-01-03,22,70,1127.352,4987.314,3304.899,783.733,7038.437,6675.798,3983.653,11997.699,2219,3333.658,12124.96,2368.075,1613.295,35.01,1827.79,2821.902,2071.999,7650.222,52,680.442,4960.129,3004.197,5234.01,2288.466,5271.32,172.052,508.24,144.641,80.958
"71",2019-01-03,23,71,1056.277,4829.077,3190.772,768.786,6751.591,6306.791,3763.851,11554.926,2113,3173.921,11530.56,2251.476,1524.411,33.503,1746.137,2611.549,1956.618,7302.752,47,640.577,4664.002,2826.827,4918.323,2165.654,4948.086,157.511,480.179,134.065,76.19
"72",2019-01-03,24,72,973.562,4672.655,3079.15,739.445,6419.815,6047.995,3559.208,10929.429,2019,3031.256,10999.174,2151.245,1439.488,31.886,1653.645,2386.614,1859.986,6919.585,44,625.923,4409.248,2673.321,4704.146,2058.354,4637.322,142.18,458.69,123.032,71.412
"73",2019-01-04,1,73,931.932,4555.053,3005.846,723.998,6144.829,5883.389,3424.157,10320.576,1945,2918.765,10602.172,2099.118,1386.506,31.883,1615.946,2248.493,1792.138,6659.783,36,597.176,4192.023,2562.089,4538.396,1963.311,4401.376,131.668,447.787,116.471,67.968
"74",2019-01-04,2,74,907.925,4495.778,2966.011,712.825,6054.745,5831.001,3379.447,9900.089,1894,2866.644,10436.975,2082.736,1341.441,31.871,1596.813,2167.526,1744.936,6501.218,36,565.359,4094.495,2494.436,4467.376,1906.33,4258.508,127.277,445.941,113.228,66.24
"75",2019-01-04,3,75,894.645,4474.477,2933.005,709.253,5977.402,5851.676,3374.277,9634.072,1866,2812.089,10389.897,2099.393,1329.631,31.891,1577.88,2151.769,1732.74,6421.137,37,589.928,4042.027,2477.131,4455.173,1893.907,4202.047,125.767,449.583,111.259,65.758
"76",2019-01-04,4,76,896.715,4472.447,2901.629,705.805,6044.021,5892.969,3407.389,9508.5,1858,2803.968,10438.127,2121.927,1331.342,32.476,1597.763,2141.963,1745.611,6404.184,33,577.229,4081.932,2497.419,4499.646,1899.309,4188.856,125.832,457.537,111.852,66.228
"77",2019-01-04,5,77,921.433,4573.161,2927.053,717.974,6108.938,6031.658,3546.823,9485.36,1904,2879.743,10870.249,2180.557,1373.05,33.464,1587.034,2217.074,1803.389,6501.152,42,592.559,4205.83,2633.884,4620.106,1941.813,4261.593,128.805,476.624,115.383,68.019
"78",2019-01-04,6,78,970.952,4791.557,3003.919,742.771,6415.617,6248.583,3847.033,9727.064,2009,3004.582,11637.269,2333.274,1445.696,35.496,1666.958,2369.847,1941.994,6820.943,38,601.979,4530.005,2848.998,4955.062,2094.294,4508.887,137.654,514.144,124.543,72.956
"79",2019-01-04,7,79,1064.72,5140.515,3199.61,797.765,6938.218,6747.792,4244.107,10316.776,2178,3237.352,12695.447,2557.752,1552.553,39.139,1794.521,2626.468,2129.867,7342.764,49,649.757,4976.344,3189.308,5464.688,2282.974,4944.353,153.011,559.835,140.235,79.715
"80",2019-01-04,8,80,1125.109,5207.213,3388.943,830.125,7211.346,7061.093,4385.257,11154.045,2292,3380.675,13162.429,2626.449,1641.2,42.224,1839.245,2744.52,2197.169,7737.087,47,671.971,5215.564,3390.108,5742.962,2397.945,5233.674,166.896,567.866,148.157,82.939
"81",2019-01-04,9,81,1080.818,5283.618,3481.704,831.751,7233.496,6966.006,4296.028,11577.328,2316,3393.97,13014.396,2544.961,1649.753,41.194,1776.061,2714.165,2163.195,7814.569,49,684.031,5183.483,3393.256,5693.426,2391.098,5252.095,171.056,540.857,147.223,81.384
"82",2019-01-04,10,82,1027.557,5264.543,3461.565,829.101,7201.764,6852.655,4176.687,11583.817,2295,3378.997,12804.985,2432.867,1672.453,39.098,1658.493,2618.026,2137.194,7849.704,50,674.016,5128.007,3332.75,5570.581,2376.237,5157.519,169.436,505.714,144.863,77.892
"83",2019-01-04,11,83,1012.646,5253.862,3388.584,810.443,7135.268,6725.434,3992.951,11514.092,2245,3302.446,12514.9,2320.066,1684.744,37.574,1680.026,2544.471,2103.562,7813.209,47,675.383,5034.831,3239.439,5521.662,2363.13,5049.2,167.236,472.397,144.21,76.755
"84",2019-01-04,12,84,966.212,5177.28,3429.148,788.296,6911.884,6579.323,3817.134,11436.27,2159,3162.765,12208.581,2203.137,1675.487,35.45,1591.879,2530.084,2060.926,7688.39,51,656.472,4932.947,3167.972,5360.156,2350.646,4987.62,165.105,447.36,141.189,72.535
"85",2019-01-04,13,85,947.526,5076.415,3381.487,757.917,6745.273,6504.72,3744.966,11348.423,2109,3086.287,12084.653,2138.211,1645.895,33.971,1544.31,2484.484,2028.491,7552.923,47,640.38,4851.273,3113.545,5260.537,2302.922,4972.985,163.397,434.446,139.407,69.957
"86",2019-01-04,14,86,963.813,4991.618,3318.073,734.289,6526.739,6389.712,3736.483,11173.394,2071,3003.996,11933.521,2114.706,1599.172,32.989,1528.836,2540.933,2014.086,7419.58,46,622.099,4821.93,3080.144,5222.055,2275.702,5032.211,164.109,425.769,139.65,74.125
"87",2019-01-04,15,87,995.241,4932.07,3245.24,704.602,6389.713,6279.222,3696.525,11095.398,2019,2983.515,11744.677,2114.444,1571.483,32.969,1496.245,2585.831,1971.993,7253.495,52,602.076,4804.22,3086.604,5138.401,2216.027,5078.995,165.087,425.756,137.241,76.86
"88",2019-01-04,16,88,1030.516,4862.666,3139.012,686.273,6352.363,6258.048,3722.604,10936.896,1986,2998.474,11721.983,2133.574,1552.733,32.972,1501.645,2648.757,1974.252,7025.839,51,602.422,4836.645,3095.063,5159.515,2163.479,5126.25,166.086,432.779,136.562,78.261
"89",2019-01-04,17,89,1109.13,4863.4,3193.751,674.57,6370.443,6311.406,3861.839,10821.527,2017,3017.106,12019.49,2222.506,1569.596,32.994,1549.199,2805.091,2016.833,7036.388,59,606.247,4998.385,3145.873,5278.127,2195.332,5331.974,176.581,453.859,141.136,81.87
"90",2019-01-04,18,90,1182.192,4996.545,3289.23,695.448,6673.994,6557.309,4056.268,11209.689,2092,3156.236,12570.593,2334.603,1640.512,33.973,1607.97,2987.073,2091.104,7363.786,59,633.945,5248.425,3254.494,5389.948,2289.646,5544.294,186.996,479.098,148.99,86.07
"91",2019-01-04,19,91,1180.263,4996.62,3311.548,704.469,6779.131,6543.657,4011.932,11789.959,2122,3179.387,12438.658,2318.21,1655.303,33.981,1629.432,2957.788,2076.561,7513.451,53,638.905,5175.209,3124.94,5349.733,2291.722,5481.516,184.7,474.285,149.064,84.428
"92",2019-01-04,20,92,1153.229,4930.619,3319.025,705.582,6704.187,6454.92,3905.042,11721.988,2077,3149.499,12124.233,2264.319,1620.199,32.471,1624.453,2901.658,2035.547,7434.627,55,641.354,5009.828,3016.989,5238.52,2247.047,5369.223,178.926,466.15,146.949,82.733
"93",2019-01-04,21,93,1119.506,4849.83,3319.822,695.319,6538.967,6343.17,3766.088,11550.792,2042,3085.528,11773.65,2203.586,1591.076,31.376,1600.29,2811.412,1982.244,7343.948,57,636.394,4865.889,2885.314,5090.317,2191.686,5232.032,173.213,451.501,145.137,81.065
"94",2019-01-04,22,94,1075.999,4742.434,3282.996,702.276,6411.528,6148.388,3607.318,11303.875,2003,3011.25,11313.129,2101.852,1537.837,29.866,1571.64,2669.775,1909.167,7149.027,74,608.198,4671.347,2813.379,4908.044,2126.818,5040.623,165.702,433.888,139.365,77.884
"95",2019-01-04,23,95,1005.433,4546.255,3132.073,682.043,6237.182,5885.77,3418.814,11045.816,1910,2885.021,10775.066,1985.754,1459.873,28.376,1543.077,2479.543,1804.484,6865.581,69,604.822,4410.208,2638.585,4633.252,2030.945,4770.697,154.402,406.522,130.487,73.599
"96",2019-01-04,24,96,938.648,4314.865,2941.48,665.694,5911.377,5590.895,3216.621,10520.927,1789,2749.57,10153.298,1870.884,1385.199,26.279,1496.697,2276.74,1707.742,6511.035,59,578.377,4141.151,2511.786,4386.754,1911.265,4478.657,140.164,378.618,118.617,69.471
"97",2019-01-05,1,97,897.089,4157.795,2855.595,656.339,5695.719,5382.698,3025.226,9955.925,1709,2659.719,9669.839,1757.92,1318.814,25.233,1441.22,2094.984,1607.942,6240.517,45,553.005,3929.91,2403.708,4137.942,1794.24,4197.668,128.091,356.062,110.44,65.846
"98",2019-01-05,2,98,841.736,4093.207,2828.392,658.956,5488.638,5202.341,2928.314,9465.117,1655,2566.605,9331.628,1694.602,1289.259,24.265,1424.453,2036.009,1546.63,6076.893,45,535.705,3747.772,2300.949,4009.174,1754.293,4048.005,122.083,340.845,106.124,63.131
"99",2019-01-05,3,99,817.679,4065.951,2734.531,652.516,5401.845,5127.128,2857.841,9263.775,1637,2532.548,9125.862,1662.071,1257.146,24.255,1414.462,1978.028,1529.096,6024.619,40,537.217,3636.042,2251.798,3923.581,1721.767,3937.936,118.649,331.461,103.856,61.509
"100",2019-01-05,4,100,809.252,4080.867,2744.706,652.046,5361.697,5131.841,2824.039,9105.231,1628,2517.521,9074.006,1647.687,1247.607,23.761,1419.412,1947.114,1517.399,5911.272,39,526.857,3600.973,2201.168,3898.136,1699.836,3883.345,116.901,326.781,102.52,60.343
"101",2019-01-05,5,101,806.708,4156.578,2771.431,659.514,5468.492,5169.336,2832.856,9095.839,1660,2548.471,9137.108,1662.478,1253.657,24.264,1451.391,1912.487,1537.385,6021.251,32,535.152,3625.978,2224.011,3924.515,1710.089,3893.828,117.557,329.498,102.822,60.553
"102",2019-01-05,6,102,832.149,4258.191,2813.56,677.972,5589.248,5270.701,2931.51,9164.919,1699,2638.39,9370.408,1700.755,1265.635,24.26,1503.462,1970.48,1570.646,6168.095,39,548.162,3715.492,2267.217,4035.758,1749.625,3965.368,121.021,341.496,105.791,61.97
"103",2019-01-05,7,103,848.333,4402.695,2910.92,693.477,5810.08,5451.499,3085.568,9501.557,1781,2749.375,9777.54,1771.611,1321.678,25.784,1516.18,2057.005,1624.094,6377.927,39,568.103,3874.297,2342.974,4222.599,1817.223,4141.452,127.273,357.809,111.622,63.928
"104",2019-01-05,8,104,916.772,4593.027,3011.12,708.462,5974.749,5624.087,3200.824,9885.134,1864,2900.381,10223.894,1836.53,1370.417,27.244,1639.971,2179.638,1701.763,6631.341,38,583.821,4051.244,2491.775,4452.948,1900.825,4257.169,133.751,380.146,116.836,65.324
"105",2019-01-05,9,105,934.605,4737.776,2983.227,720.099,6086.003,5796.29,3348.548,10098.412,1910,2953.264,10648.23,1911.507,1408.784,28.39,1739.028,2294.85,1771.059,6790.281,39,592.774,4240.222,2612.055,4639.639,1970.265,4416.862,141.77,403.976,123.035,66.899
"106",2019-01-05,10,106,960.161,4792.442,2997.52,722.443,6147.224,5928.272,3458.955,10203.34,1923,2966.034,10794.914,1977.281,1428.952,30.4,1693.139,2402.494,1840.89,6827.905,39,596.413,4411.512,2712.014,4794.525,2025.757,4591.117,147.85,419.476,127.913,68.758
"107",2019-01-05,11,107,969.308,4636.801,2893.595,729.47,6152.45,5952.995,3528.981,10220.007,1908,2931.547,10819.607,2024.97,1428.063,30.876,1647.656,2463.768,1869.403,6861.606,43,602.393,4512.825,2805.538,4880.439,2063.812,4712.003,151.161,430.576,131.512,69.404
"108",2019-01-05,12,108,983.508,4624.379,2984.648,718.194,6073.739,5947.302,3549.852,10162.727,1861,2879.548,10670.935,2042.241,1423.822,31.393,1566.257,2473.781,1877.835,6805.927,37,587.623,4550.801,2795.003,4901.761,2045.317,4724.779,152.456,435.276,132.331,68.754
"109",2019-01-05,13,109,974.945,4468.197,2969.943,685.781,5970.413,5868.945,3502.238,9977.55,1816,2824.549,10471.636,2039.082,1403.794,30.907,1486.083,2483.876,1865.456,6663.217,40,568.337,4590.146,2730.318,4884.411,2008.944,4719.331,152.998,414.006,131.219,69.286
"110",2019-01-05,14,110,989.892,4338.878,2901.034,666.378,5858.986,5667.905,3469.637,9794.094,1774,2753.553,10150.167,2020.549,1376.169,29.914,1425.923,2462.607,1840.063,6547.784,35,570.511,4592.965,2714.276,4805.237,1949.171,4715.301,152.081,396.547,130.593,69.484
"111",2019-01-05,15,111,1008.07,4228.73,2835.385,644.56,5735.29,5463.427,3483.436,9631.858,1726,2687.56,9908.347,2022.705,1367.318,30.397,1370.436,2453.787,1787.457,6376.522,32,548.943,4553.205,2712.252,4664.848,1897.212,4695.312,151.397,393.534,128.057,72.074
"112",2019-01-05,16,112,1026.634,4175.169,2852.688,641.203,5671.197,5419.124,3410.299,9435.694,1686,2649.552,9900.048,2042.531,1358.818,29.886,1329.796,2477.384,1744.064,6339.383,35,554.209,4514.382,2610.732,4553.115,1882.182,4715.777,153.428,388.379,124.787,72.637
"113",2019-01-05,17,113,1065.323,4254.079,2829.312,657.1,5771.322,5549.603,3463.19,9351.043,1708,2642.551,10264.459,2081.715,1390.605,30.374,1334.832,2575.573,1781.189,6419.993,35,552.794,4564.299,2653.153,4630.897,1922.549,4846.112,160.447,401.786,127.906,74.566
"114",2019-01-05,18,114,1137.255,4528.281,2895.58,691.682,6125.428,5888.855,3729.122,9776.973,1809,2725.552,11076.137,2211.443,1480.342,32.523,1445.083,2733.891,1883.214,6840.359,35,584.367,4822.238,2801.565,4879.852,2056.203,5069.237,170.775,444.059,138.143,78.174
"115",2019-01-05,19,115,1122.132,4722.982,3025.484,728.098,6294.146,6048.806,3773.568,10412.017,1878,2851.557,11319.498,2211.127,1495.243,32.466,1572.632,2725.65,1881.161,6993.05,35,610.487,4834.941,2867.958,4890.643,2064.017,5066.094,170.636,455.455,138.623,77.266
"116",2019-01-05,20,116,1107.25,4756.641,2983.403,734.403,6275.676,6021.62,3736.6,10414.57,1864,2862.552,11350.213,2179.372,1493.367,31.902,1588.531,2683.317,1842.421,6916.325,37,601.447,4736.825,2808.355,4835.024,2049.8,5011.633,167.27,452.329,136.796,76.053
"117",2019-01-05,21,117,1092.844,4777.632,2966.472,740.388,6225.887,5907.644,3670.085,10340.587,1848,2891.815,11224.806,2142.39,1476.658,31.871,1614.063,2618.167,1802.143,6836.808,34,590,4627.464,2801.098,4746.092,2009.397,4930.199,163.305,444.479,134.829,74.606
"118",2019-01-05,22,118,1044.977,4706.872,2916.864,747.559,6086.373,5829.664,3558.798,10194.326,1792,2833.635,11024.637,2082.171,1441.476,29.898,1584.847,2537.449,1746.392,6679.502,42,579.607,4508.811,2706.631,4602.059,1944.303,4817.805,159.378,428.102,131.478,72.524
"119",2019-01-05,23,119,1002.001,4601.589,2770.578,736.902,5911.12,5619.288,3390.574,9982.478,1740,2668.521,10652.765,1998.024,1384.704,28.37,1563.282,2393.528,1683.26,6394.501,37,569.126,4342.324,2613.125,4413.305,1865.724,4633.046,151.565,407,125.197,69.69
"120",2019-01-05,24,120,948.994,4466.764,2623.769,732.921,5616.108,5389.541,3212.959,9578.223,1663,2616.444,10310.044,1901.828,1314.244,27.285,1506.792,2242.164,1589.913,6103.152,37,552.011,4128.915,2518.914,4205.495,1779.927,4404.737,140.446,387.56,117.906,66.806
"121",2019-01-06,1,121,903.654,4359.853,2545.491,731.51,5521.633,5244.249,3069.412,9174.334,1592,2527.641,9974.077,1819.384,1277.485,26.227,1482.75,2084.865,1517.515,5891.92,38,507.681,3901.471,2394.525,4047.298,1708.226,4167.288,129.843,370.734,112.044,63.617
"122",2019-01-06,2,122,859.336,4299.069,2478.182,722.487,5376.604,5119.974,2963.386,8837.186,1546,2454.786,9833.499,1766.041,1238.478,25.761,1457.78,1990.783,1479.154,5698.76,31,471.279,3751.86,2301.561,3918.209,1654.534,4031.717,123.599,362.445,108.123,61.888
"123",2019-01-06,3,123,841.001,4277.448,2543.032,722.821,5258.76,5062.347,2908.69,8625.333,1531,2419.062,9796.119,1754.307,1225.652,25.231,1467.042,1942.288,1455.246,5639.677,35,495.182,3675.525,2251.62,3868.477,1640.699,3933.881,120.718,363.283,104.438,60.581
"124",2019-01-06,4,124,835.604,4293.899,2511.652,728.332,5301.39,5040.226,2886.57,8499.419,1532,2423.731,9816.19,1748.827,1213.596,26.258,1474.061,1925.963,1450.063,5579.302,35,496.659,3670.844,2256.444,3829.811,1623.226,3886.491,118.641,368.756,103.201,60.267
"125",2019-01-06,5,125,836.577,4276.93,2547.01,741.057,5303.091,5037.895,2930.008,8423.922,1541,2440.701,9973.63,1768.181,1212.888,26.253,1517.236,1930.112,1455.797,5599.376,33,495.023,3683.843,2266.765,3847.972,1624.471,3886.758,117.602,377.746,103.868,60.359
"126",2019-01-06,6,126,857.128,4451.981,2630.306,755.99,5420.469,5110.303,3037.842,8474.836,1586,2504.381,10288.781,1819.044,1215.39,27.249,1538.097,1970.414,1483.309,5691.369,39,493.23,3746.068,2341.103,3924.077,1667.382,3908.019,119.338,395.657,105.454,61.312
"127",2019-01-06,7,127,886.379,4589.215,2670.382,772.927,5596.719,5309.167,3168.716,8687.608,1643,2600.724,10672.712,1895.332,1242.874,29.884,1638.287,2036.646,1546.709,5883.05,38,517.388,3848.83,2411.961,4063.762,1699.353,4007.63,123.336,421.656,109.242,63.169
"128",2019-01-06,8,128,901.191,4749.842,2807.265,797.296,5847.882,5506.856,3280.304,8984.705,1736,2704.661,11018.66,1962.821,1282.964,30.875,1711.45,2119.94,1617.848,6022.663,36,542.962,3970.849,2482.377,4249.018,1813.144,4084.744,127.334,448.447,113.151,63.619
"129",2019-01-06,9,129,937.044,4866.46,2844.611,813.878,5993.728,5634.641,3326.678,9126.747,1783,2770.916,11147.418,1991.122,1329.11,30.34,1789.903,2213.868,1670.428,6167.866,37,536.572,4111.247,2548.956,4383.857,1862.444,4171.345,132.264,454.223,118.808,64.718
"130",2019-01-06,10,130,963.476,4733.377,2847.385,809.27,6024.149,5672.711,3307.295,9308.901,1797,2771.437,10738.496,1963.163,1371.677,29.404,1734.772,2308.487,1720.231,6291.917,39,571.168,4265.505,2475.278,4518.658,1918.113,4305.43,138.272,429.106,124.025,66.142
"131",2019-01-06,11,131,955.359,4485.489,2849.042,748.516,6038.566,5641.47,3284.83,9534.247,1796,2719.573,10274.497,1920.71,1399.568,28.347,1518.979,2307.983,1711.47,6322.894,37,581.967,4317.447,2540.896,4456.441,1948.051,4377.572,140.762,390.368,125.42,65.412
"132",2019-01-06,12,132,884.261,4274.247,2869.671,682.933,5969.435,5565.542,3193.517,9671.445,1773,2679.508,9991.717,1854.343,1401.855,28.891,1350.379,2226.928,1694.767,6343.599,38,577.365,4304.607,2475.887,4425.436,1945.964,4237.469,135.659,369.408,128.334,58.799
"133",2019-01-06,13,133,814.667,4160.754,2847.357,651.944,5893.778,5493.105,3134.575,9789.783,1732,2668.452,9843.514,1790.689,1395.473,26.732,1364.204,2141.509,1665.701,6347.455,34,570.225,4264.447,2461.801,4409.357,1937.503,4139.286,134.637,353.564,128.029,49.959
"134",2019-01-06,14,134,800.772,3971.573,2838.991,629.831,5783.567,5396.997,3089.165,9776.652,1711,2635.339,9767.762,1754.521,1389.551,25.251,1300.13,2118.767,1662.304,6307.485,40,567.517,4255.295,2437.753,4379.827,1919.443,4136.407,134.879,345.924,127.137,50.418
"135",2019-01-06,15,135,847.745,3956.865,2835.562,614.484,5686.33,5302.877,3096.255,9861.371,1671,2600.63,9617.681,1750.624,1368.917,24.758,1263.248,2165.705,1647.087,6244.145,36,563.121,4248.95,2447.17,4367.913,1919.843,4193.461,136.95,344.18,126.591,51.403
"136",2019-01-06,16,136,910.596,3942.655,2815.228,610.32,5684.758,5349.341,3138.703,9899.077,1668,2578.836,9677.869,1799.501,1388.883,25.741,1240.623,2275.672,1664.011,6265.332,35,557.123,4297.678,2506.096,4402.654,1918.551,4362.923,140.773,354.601,128.48,60.983
"137",2019-01-06,17,137,1000.186,4026.657,2893.862,624.622,5836.163,5583.54,3337.395,10076.773,1706,2665.095,10119.522,1940.232,1426.874,27.259,1284.715,2491.877,1754.396,6490.92,38,561.069,4486.625,2581.141,4626.01,1988.859,4658.661,151.492,390.066,135.174,69.038
"138",2019-01-06,18,138,1126.673,4338.471,3059.829,666.298,6308.476,5984.604,3730.132,10656.786,1864,2868.103,11169.575,2145.773,1545.379,30.86,1367.111,2789.363,1900.566,6964.427,41,607.921,4802.226,2848.993,4953.106,2120.004,5063.197,170.624,446.027,144.954,75.639
"139",2019-01-06,19,139,1133.552,4590.565,3101.416,707.567,6589.33,6254.67,3853.606,10990.43,1946,2973.054,11683.197,2206.127,1577.588,31.896,1506.403,2834.895,1932.395,7185.643,40,636.794,4876.298,2886.265,5008.922,2163.369,5254.359,174.426,469.436,147.348,76.244
"140",2019-01-06,20,140,1111.603,4669.603,3119.997,727.461,6575.162,6294.957,3851.521,10920.159,1936,2954.121,11668.189,2187.071,1566.613,31.895,1536.338,2797.286,1908.903,7184.205,41,627.123,4778.571,2906.251,4969.609,2134.313,5255.101,172.684,472.756,145.492,75.218
"141",2019-01-06,21,141,1111.008,4716.704,3091.216,733.327,6537.07,6296.492,3823.773,10866.346,1914,2923.25,11631.365,2194.349,1549.936,31.379,1543.08,2751.477,1908.769,7093.226,45,616.856,4800.156,2900.274,4981.913,2130.282,5128.327,168.869,473.896,145.716,75.26
"142",2019-01-06,22,142,1072.698,4654.36,3059.911,727.282,6339.847,6166.967,3706.369,10679.71,1867,2818.514,11360.992,2123.147,1512.689,30.9,1505.92,2632.54,1863.96,6895.457,42,616.335,4650.473,2823.616,4841.076,2072.299,4973.196,163.337,455.515,139.277,73.579
"143",2019-01-06,23,143,1006.793,4525.493,2983.101,706.733,6119.085,5840.414,3499.106,10322.038,1801,2658.19,10842.608,2025.37,1442.701,29.396,1420.988,2461.835,1764.721,6659.171,45,580.181,4435.438,2665.9,4652.008,1976.774,4747.239,152.374,426.314,130.455,70.143
"144",2019-01-06,24,144,941.607,4374.961,2921.098,689.705,5934.355,5655.376,3304.293,9813.563,1760,2542.73,10376.752,1936.485,1371.535,28.389,1335.436,2286.452,1692.561,6380.667,42,572.74,4193.62,2547.078,4497.975,1918.275,4512.726,140.746,400.902,122.523,66.827
"145",2019-01-07,1,145,910.994,4278.532,2774.508,669.599,5766.733,5629.078,3192.452,9381.416,1723,2439.808,10162.782,1880.932,1329.748,26.754,1289.835,2172.058,1653.019,6230.825,45,557.739,4038.63,2418.529,4393.726,1875.849,4278.81,132.827,388.99,116.986,64.385
"146",2019-01-07,2,146,883.897,4171.672,2827.637,667.893,5803.431,5639.049,3147.483,9038.588,1698,2397.737,10102.667,1870.385,1309.715,27.748,1245.637,2119.142,1644.59,6123.801,41,544.926,3940.739,2408.592,4331.153,1855.257,4185.653,129.067,388.818,115.754,62.917
"147",2019-01-07,3,147,883.043,4257.2,2849.635,634.975,5703.517,5694.287,3175.318,8889.075,1691,2383.179,10159.607,1894.136,1296.736,27.78,1268.156,2119.001,1659.395,6108.722,47,531.692,3930.998,2379.549,4388.696,1846.557,4156.595,128.957,401.486,114.91,62.577
"148",2019-01-07,4,148,885.295,4239.845,2813.216,662.888,5717.683,5684.557,3242.848,8799.971,1708,2401.385,10407.385,1939.882,1308.62,29.354,1270.101,2138.343,1678.818,6125.039,42,530.07,3982.278,2480.283,4445.601,1864.92,4171.527,129.76,421.424,116.674,63.264
